,obs_id,site_id,timestamp,leaderboard_target,target
4059,1507,82,2017-05-26 23:00:00+00:00,public,35602.64842153408
4060,1456,82,2017-05-27 01:00:00+00:00,public,41449.23644464165
4061,1365,82,2017-05-27 07:00:00+00:00,public,96.09215004664053
4062,1536,82,2017-05-27 11:00:00+00:00,private,4475.723990489957
4063,1363,82,2017-05-27 13:00:00+00:00,public,1190.0603043537383
4064,2701,86,2017-05-27 17:00:00+00:00,public,7994.586166221814
4065,2077,84,2017-05-28 02:00:00+00:00,public,23004.712782761588
4066,2430,85,2017-05-28 07:00:00+00:00,public,58551.24283398957
4067,2859,86,2017-05-28 10:00:00+00:00,private,37440.808520738974
4068,2364,85,2017-05-28 11:00:00+00:00,public,19886.529446149147
4069,4558,91,2017-05-28 11:00:00+00:00,private,60157.587946062406
4070,3442,88,2017-05-28 16:00:00+00:00,public,3572.3909601784717
4071,2452,85,2017-05-29 07:00:00+00:00,public,3809.075310416831
4072,850,80,2017-05-29 11:00:00+00:00,private,40297.17301814679
4073,1369,82,2017-05-30 05:00:00+00:00,public,37662.48939675235
4074,198,78,2017-05-30 11:00:00+00:00,private,20299.084661620316
4075,2700,86,2017-05-30 12:00:00+00:00,public,55264.72271868527
4076,3564,88,2017-05-30 14:00:00+00:00,private,3557.6862098596707
4077,144,78,2017-05-30 16:00:00+00:00,public,5995.03939968512
4078,261,78,2017-05-30 22:00:00+00:00,private,46910.22431590907
4079,121,78,2017-05-31 17:00:00+00:00,public,4578.287215028283
4080,1596,82,2017-05-31 20:00:00+00:00,private,9130.662229092173
4081,178,78,2017-05-31 21:00:00+00:00,private,33283.82754095253
4082,678,80,2017-05-31 22:00:00+00:00,public,28274.526577808574
4083,1510,82,2017-06-01 11:00:00+00:00,public,14868.031298127384
4084,3454,88,2017-06-01 11:00:00+00:00,public,32979.31228667421
4085,2817,86,2017-06-01 18:00:00+00:00,public,85598.67414549187
4086,187,78,2017-06-01 19:00:00+00:00,private,27556.23283287968
4087,2836,86,2017-06-02 16:00:00+00:00,public,424677.40567664907
4088,4580,91,2017-06-02 22:00:00+00:00,private,7956.926410331331
4089,4396,91,2017-06-03 06:00:00+00:00,public,238648.4711964514
4090,3993,89,2017-06-03 11:00:00+00:00,private,48917.11244251447
4091,2292,84,2017-06-03 15:00:00+00:00,private,2309.1631468905607
4092,191,78,2017-06-03 16:00:00+00:00,private,3360.5948479196463
4093,1679,82,2017-06-04 02:00:00+00:00,private,17256.137225039893
4094,3931,89,2017-06-04 10:00:00+00:00,private,87731.22899856944
4095,194,78,2017-06-04 13:00:00+00:00,private,52582.917028791955
4096,4392,91,2017-06-04 21:00:00+00:00,public,158911.94866865495
4097,33,78,2017-06-05 00:00:00+00:00,public,9043.276678106482
4098,4534,91,2017-06-05 07:00:00+00:00,public,6712.235441327478
4099,826,80,2017-06-05 08:00:00+00:00,public,56090.93503178111
4100,2775,86,2017-06-05 11:00:00+00:00,public,12459.713804084793
4101,1434,82,2017-06-05 13:00:00+00:00,public,19111.491392048916
4102,1001,80,2017-06-05 15:00:00+00:00,private,490.3374649459083
4103,3885,89,2017-06-06 13:00:00+00:00,private,332792.13978253404
4104,2431,85,2017-06-06 19:00:00+00:00,public,4158.048353245022
4105,689,80,2017-06-06 23:00:00+00:00,public,4470.6266751349785
4106,1529,82,2017-06-07 01:00:00+00:00,private,24647.447269764
4107,4618,91,2017-06-07 02:00:00+00:00,private,17150.609674147207
4108,817,80,2017-06-07 05:00:00+00:00,public,35052.4622546231
4109,878,80,2017-06-07 07:00:00+00:00,private,34870.31721233384
4110,35,78,2017-06-07 14:00:00+00:00,public,3979.0053124940396
4111,322,78,2017-06-07 17:00:00+00:00,private,9007.956111259005
4112,3404,88,2017-06-07 19:00:00+00:00,public,2495.687418864021
4113,3627,88,2017-06-08 12:00:00+00:00,private,2492.315076488713
4114,2721,86,2017-06-08 19:00:00+00:00,public,30661.40820098284
4115,3875,89,2017-06-09 00:00:00+00:00,private,11412.491838357037
4116,1555,82,2017-06-09 01:00:00+00:00,private,17771.062949615884
4117,4499,91,2017-06-09 02:00:00+00:00,public,17174.37754033478
4118,2523,85,2017-06-09 03:00:00+00:00,private,7379.084361289458
4119,1355,82,2017-06-09 18:00:00+00:00,public,54278.50692529115
4120,2403,85,2017-06-10 02:00:00+00:00,public,50782.60264150577
4121,2723,86,2017-06-10 09:00:00+00:00,public,11407.1224118934
4122,3829,89,2017-06-10 11:00:00+00:00,public,308432.46395502856
4123,2659,85,2017-06-10 14:00:00+00:00,private,11350.792397473597
4124,2140,84,2017-06-10 15:00:00+00:00,public,43655.574806200806
4125,872,80,2017-06-11 03:00:00+00:00,private,352.5831286100773
4126,238,78,2017-06-11 04:00:00+00:00,private,10291.700877089623
4127,983,80,2017-06-11 05:00:00+00:00,private,1952.4737098216333
4128,737,80,2017-06-11 08:00:00+00:00,public,1987.7427880442651
4129,3370,88,2017-06-11 09:00:00+00:00,public,82809.91370636708
4130,4647,91,2017-06-11 18:00:00+00:00,private,13129.429089102967
4131,2958,86,2017-06-12 00:00:00+00:00,private,41863.08463726275
4132,815,80,2017-06-12 02:00:00+00:00,public,226600.7685575643
4133,58,78,2017-06-12 09:00:00+00:00,public,2712.3993070422284
4134,2398,85,2017-06-12 19:00:00+00:00,public,8991.145682902114
4135,3514,88,2017-06-12 21:00:00+00:00,public,13078.81787811194
4136,2293,84,2017-06-13 12:00:00+00:00,private,6614.521552186828
4137,2198,84,2017-06-13 17:00:00+00:00,private,26750.647426934454
4138,1485,82,2017-06-14 07:00:00+00:00,public,2150.2821775899647
4139,2375,85,2017-06-14 08:00:00+00:00,public,10956.82077119706
4140,236,78,2017-06-14 19:00:00+00:00,private,9375.697916891657
4141,2867,86,2017-06-14 23:00:00+00:00,private,17340.52705402583
4142,184,78,2017-06-15 01:00:00+00:00,private,467715.7790094493
4143,3738,89,2017-06-15 08:00:00+00:00,public,152152.75415704766
4144,2957,86,2017-06-15 19:00:00+00:00,private,3539.9043746410775
4145,2892,86,2017-06-15 21:00:00+00:00,private,5713.836606434156
4146,4374,91,2017-06-16 00:00:00+00:00,public,13111.249228845874
4147,303,78,2017-06-16 09:00:00+00:00,private,1320229.090239913
4148,1520,82,2017-06-16 18:00:00+00:00,private,35135.00819101471
4149,1592,82,2017-06-17 04:00:00+00:00,private,3501.3843552507597
4150,4411,91,2017-06-17 14:00:00+00:00,public,6803.692443034903
4151,79,78,2017-06-17 15:00:00+00:00,public,7254.238241464404
4152,975,80,2017-06-17 21:00:00+00:00,private,10444.961036152084
4153,1383,82,2017-06-18 03:00:00+00:00,public,3237.1872922190714
4154,4645,91,2017-06-18 05:00:00+00:00,private,178974.73669044086
4155,2983,86,2017-06-18 09:00:00+00:00,private,269512.94513555954
4156,56,78,2017-06-18 14:00:00+00:00,public,58290.13364584269
4157,785,80,2017-06-18 17:00:00+00:00,public,19564.629390252958
4158,166,78,2017-06-18 18:00:00+00:00,public,21727.26594756021
4159,709,80,2017-06-19 08:00:00+00:00,public,1839.3304460546374
4160,3844,89,2017-06-19 20:00:00+00:00,public,17361.90308229256
4161,2428,85,2017-06-19 22:00:00+00:00,public,23263.790144271763
4162,4677,91,2017-06-20 06:00:00+00:00,private,22461.176382824244
4163,4518,91,2017-06-20 13:00:00+00:00,public,54955.75851537925
4164,3970,89,2017-06-20 14:00:00+00:00,private,10225.962876739435
4165,2390,85,2017-06-20 17:00:00+00:00,public,36231.59870836226
4166,1359,82,2017-06-21 02:00:00+00:00,public,25075.20845033641
4167,300,78,2017-06-21 08:00:00+00:00,private,3328.22472607503
4168,699,80,2017-06-21 23:00:00+00:00,public,15529.353798107233
4169,2289,84,2017-06-22 07:00:00+00:00,private,2244.547123027039
4170,2985,86,2017-06-22 14:00:00+00:00,private,37257.9860388299
4171,4548,91,2017-06-23 01:00:00+00:00,private,1838.956832021211
4172,2416,85,2017-06-23 05:00:00+00:00,public,85723.69670135772
4173,1397,82,2017-06-23 11:00:00+00:00,public,9590.346319848823
4174,50,78,2017-06-23 16:00:00+00:00,public,142843.82860172162
4175,3433,88,2017-06-24 02:00:00+00:00,public,2061.834223326488
4176,68,78,2017-06-24 15:00:00+00:00,public,39517.72739751621
4177,23,78,2017-06-24 23:00:00+00:00,public,18824.795090771382
4178,1639,82,2017-06-25 10:00:00+00:00,private,532257.134927825
4179,2194,84,2017-06-25 11:00:00+00:00,private,894606.2163602967
4180,997,80,2017-06-25 16:00:00+00:00,private,92.05499787223398
4181,2814,86,2017-06-25 22:00:00+00:00,public,20484.97179840743
4182,4696,91,2017-06-26 06:00:00+00:00,private,24088.803928709058
4183,766,80,2017-06-26 12:00:00+00:00,public,10345.461936671229
4184,1538,82,2017-06-26 20:00:00+00:00,private,124315.31586544262
4185,3432,88,2017-06-27 01:00:00+00:00,public,329.89445090785296
4186,4380,91,2017-06-27 10:00:00+00:00,public,2305.5859722148693
4187,1517,82,2017-06-27 15:00:00+00:00,private,51331.17782584767
4188,2547,85,2017-06-28 06:00:00+00:00,private,61141.18924411423
4189,2097,84,2017-06-28 07:00:00+00:00,public,1674.716432424802
4190,3480,88,2017-06-28 12:00:00+00:00,public,8264.287823374356
4191,1661,82,2017-06-28 20:00:00+00:00,private,15280.405335819898
4192,2284,84,2017-06-29 00:00:00+00:00,private,14524.77201248846
4193,136,78,2017-06-29 13:00:00+00:00,public,206681.12530358884
4194,2094,84,2017-06-29 20:00:00+00:00,public,98.06587683154257
4195,36,78,2017-06-30 00:00:00+00:00,public,6224.369572698823
4196,148,78,2017-06-30 02:00:00+00:00,public,9813.099933566333
4197,2802,86,2017-06-30 04:00:00+00:00,public,2328.5138207733194
4198,2584,85,2017-06-30 05:00:00+00:00,private,307847.67209266056
4199,1623,82,2017-06-30 09:00:00+00:00,private,8031.275109815052
4200,1644,82,2017-06-30 10:00:00+00:00,private,11928.348684091197
4201,976,80,2017-06-30 12:00:00+00:00,private,20630.965413017482
4202,4508,91,2017-06-30 21:00:00+00:00,public,147613.3713519193
4203,3396,88,2017-07-01 11:00:00+00:00,public,10201.243686312062
4204,2975,86,2017-07-01 23:00:00+00:00,private,41220.91482056092
4205,3748,89,2017-07-02 10:00:00+00:00,public,4166.9383693868085
4206,2090,84,2017-07-02 19:00:00+00:00,public,12746.459768047562
4207,720,80,2017-07-02 19:00:00+00:00,public,660690.370147653
4208,3366,88,2017-07-02 20:00:00+00:00,public,1181.1011639103758
4209,2746,86,2017-07-03 09:00:00+00:00,public,130309.58471185369
4210,4609,91,2017-07-03 15:00:00+00:00,private,3696.5249611845234
4211,2543,85,2017-07-03 19:00:00+00:00,private,20600.41549454243
4212,989,80,2017-07-03 23:00:00+00:00,private,552237.8107930992
4213,837,80,2017-07-04 04:00:00+00:00,public,452900.742762509
4214,2883,86,2017-07-04 14:00:00+00:00,private,1354.951235837517
4215,2776,86,2017-07-04 16:00:00+00:00,public,2907.658307385397
4216,267,78,2017-07-04 18:00:00+00:00,private,156237.07553782393
4217,2340,84,2017-07-04 19:00:00+00:00,private,117962.58408864045
4218,4598,91,2017-07-04 21:00:00+00:00,private,34680.9396117798
4219,2489,85,2017-07-04 23:00:00+00:00,public,5782.013199642517
4220,3643,88,2017-07-05 12:00:00+00:00,private,20332.700775645593
4221,1584,82,2017-07-05 13:00:00+00:00,private,9648.468286658448
4222,3576,88,2017-07-05 14:00:00+00:00,private,1714.6989181582799
4223,2935,86,2017-07-05 17:00:00+00:00,private,513711.79400556517
4224,2591,85,2017-07-06 13:00:00+00:00,private,16509.460846976108
4225,2593,85,2017-07-06 18:00:00+00:00,private,141433.4083931748
4226,863,80,2017-07-07 01:00:00+00:00,private,799682.680039888
4227,3998,89,2017-07-07 23:00:00+00:00,private,201643.3071732569
4228,2719,86,2017-07-08 04:00:00+00:00,public,68733.82371829312
4229,2040,84,2017-07-08 05:00:00+00:00,public,36987.730895069
4230,1558,82,2017-07-08 06:00:00+00:00,private,951600.3512940174
4231,3472,88,2017-07-08 06:00:00+00:00,public,55100.03598564947
4232,2016,84,2017-07-08 12:00:00+00:00,public,7247.254474681764
4233,1382,82,2017-07-08 14:00:00+00:00,public,1728.7468077700419
4234,812,80,2017-07-08 15:00:00+00:00,public,10778.081101028578
4235,3587,88,2017-07-08 17:00:00+00:00,private,10848.663472223028
4236,4604,91,2017-07-08 21:00:00+00:00,private,21222.03927920821
4237,1512,82,2017-07-09 01:00:00+00:00,private,30002.511536116952
4238,137,78,2017-07-09 02:00:00+00:00,public,13553.207312955754
4239,915,80,2017-07-09 05:00:00+00:00,private,23656.40389567684
4240,17,78,2017-07-10 11:00:00+00:00,public,152077.28456853837
4241,3378,88,2017-07-11 10:00:00+00:00,public,15622.424494469884
4242,2684,85,2017-07-12 10:00:00+00:00,private,11548.799826428509
4243,3689,88,2017-07-12 12:00:00+00:00,private,6400.3830966741125
4244,1418,82,2017-07-12 14:00:00+00:00,public,7666.846117179989
4245,32,78,2017-07-12 15:00:00+00:00,public,22701.578695085467
4246,51,78,2017-07-12 19:00:00+00:00,public,261322.67945244053
4247,3631,88,2017-07-12 22:00:00+00:00,private,19443.02307822377
4248,3866,89,2017-07-12 23:00:00+00:00,private,15235.36119188039
4249,2459,85,2017-07-13 01:00:00+00:00,public,328160.49840304104
4250,1672,82,2017-07-13 18:00:00+00:00,private,20287.983431576806
4251,1571,82,2017-07-13 19:00:00+00:00,private,16745.195305292516
4252,2263,84,2017-07-13 21:00:00+00:00,private,16947.1773628249
4253,2472,85,2017-07-14 03:00:00+00:00,public,353592.19638218865
4254,2353,85,2017-07-14 11:00:00+00:00,public,35370.45116959854
4255,2111,84,2017-07-14 22:00:00+00:00,public,5310.205122514754
4256,3704,89,2017-07-15 02:00:00+00:00,public,23471.66403398073
4257,3755,89,2017-07-15 07:00:00+00:00,public,13158.780640432422
4258,2664,85,2017-07-15 10:00:00+00:00,private,403423.94597042573
4259,110,78,2017-07-15 12:00:00+00:00,public,20660.601408491726
4260,3909,89,2017-07-15 13:00:00+00:00,private,1493.1242629151861
4261,1448,82,2017-07-15 23:00:00+00:00,public,3540.2193634761434
4262,2788,86,2017-07-16 00:00:00+00:00,public,12276.392141468226
4263,759,80,2017-07-16 09:00:00+00:00,public,14100.872982891964
4264,2752,86,2017-07-16 18:00:00+00:00,public,2092.3771928375236
4265,195,78,2017-07-17 17:00:00+00:00,private,14631.118791118886
4266,2030,84,2017-07-17 19:00:00+00:00,public,11637.485376743458
4267,2096,84,2017-07-18 01:00:00+00:00,public,664217.1333015095
4268,887,80,2017-07-18 04:00:00+00:00,private,5985.885702881233
4269,286,78,2017-07-18 08:00:00+00:00,private,74776.61342166546
4270,1607,82,2017-07-18 09:00:00+00:00,private,219050.1487423894
4271,803,80,2017-07-18 11:00:00+00:00,public,7541.830983449469
4272,2643,85,2017-07-18 15:00:00+00:00,private,1236311.6926201365
4273,937,80,2017-07-18 17:00:00+00:00,private,23397.670940342825
4274,985,80,2017-07-19 02:00:00+00:00,private,169812.32569833432
4275,122,78,2017-07-19 04:00:00+00:00,public,94970.72234533122
4276,2511,85,2017-07-19 14:00:00+00:00,public,7479.919343616775
4277,2116,84,2017-07-19 14:00:00+00:00,public,20410.135536224137
4278,78,78,2017-07-19 18:00:00+00:00,public,23045.493848240818
4279,2716,86,2017-07-19 22:00:00+00:00,public,25625.246567667964
4280,128,78,2017-07-20 01:00:00+00:00,public,41535.119489821016
4281,1586,82,2017-07-20 06:00:00+00:00,private,5040.539516036164
4282,2912,86,2017-07-20 22:00:00+00:00,private,122308.7812938926
4283,4406,91,2017-07-20 22:00:00+00:00,public,475437.87161972106
4284,4454,91,2017-07-21 01:00:00+00:00,public,3349.7265376133496
4285,329,78,2017-07-21 11:00:00+00:00,private,151116.68884900573
4286,1641,82,2017-07-21 18:00:00+00:00,private,228138.42970191603
4287,43,78,2017-07-21 21:00:00+00:00,public,4286.623167565625
4288,1546,82,2017-07-22 04:00:00+00:00,private,34624.184746691164
4289,160,78,2017-07-22 11:00:00+00:00,public,23051.461345566313
4290,2954,86,2017-07-22 21:00:00+00:00,private,6625.332305385925
4291,4473,91,2017-07-22 22:00:00+00:00,public,489860.91475510027
4292,3723,89,2017-07-23 04:00:00+00:00,public,6743.15985542429
4293,2550,85,2017-07-23 07:00:00+00:00,private,9790.993720972727
4294,2542,85,2017-07-23 17:00:00+00:00,private,78916.42879642134
4295,3995,89,2017-07-23 18:00:00+00:00,private,201120.39764805976
4296,732,80,2017-07-23 20:00:00+00:00,public,1624.9431074242364
4297,271,78,2017-07-24 01:00:00+00:00,private,52120.81605949828
4298,3819,89,2017-07-24 04:00:00+00:00,public,127509.25916622742
4299,42,78,2017-07-24 10:00:00+00:00,public,3067.492128012093
4300,3878,89,2017-07-24 10:00:00+00:00,private,1975.202932556269
4301,3729,89,2017-07-25 10:00:00+00:00,public,31684.50054435779
4302,2807,86,2017-07-25 11:00:00+00:00,public,8237.013445252025
4303,3806,89,2017-07-26 02:00:00+00:00,public,5948.257618080146
4304,2108,84,2017-07-26 05:00:00+00:00,public,293887.9231748687
4305,2415,85,2017-07-26 10:00:00+00:00,public,5755.481024970616
4306,2214,84,2017-07-26 15:00:00+00:00,private,39394.09461310032
4307,3560,88,2017-07-26 16:00:00+00:00,private,10474.32065739489
4308,2450,85,2017-07-26 17:00:00+00:00,public,79.34311669579672
4309,1351,82,2017-07-26 18:00:00+00:00,public,2366.65967025111
4310,1496,82,2017-07-27 02:00:00+00:00,public,132558.84770575562
4311,4012,89,2017-07-27 05:00:00+00:00,private,54089.668573318675
4312,2579,85,2017-07-27 21:00:00+00:00,private,30837.679977530344
4313,230,78,2017-07-27 23:00:00+00:00,private,8025.070635711601
4314,4547,91,2017-07-28 02:00:00+00:00,private,832227.3454833992
4315,1408,82,2017-07-28 05:00:00+00:00,public,209996.8024083598
4316,4651,91,2017-07-28 06:00:00+00:00,private,25687.78153095711
4317,940,80,2017-07-28 09:00:00+00:00,private,4332.702271262774
4318,2590,85,2017-07-28 12:00:00+00:00,private,49244.97816180108
4319,324,78,2017-07-28 13:00:00+00:00,private,4092.3133978631645
4320,3813,89,2017-07-28 21:00:00+00:00,public,42717.19997023894
4321,1671,82,2017-07-29 00:00:00+00:00,private,32835.79292068746
4322,262,78,2017-07-29 05:00:00+00:00,private,48888.422167423036
4323,2882,86,2017-07-29 16:00:00+00:00,private,14000.565639429744
4324,2027,84,2017-07-29 23:00:00+00:00,public,118198.27447500495
4325,829,80,2017-07-30 00:00:00+00:00,public,18107.240579849455
4326,3856,89,2017-07-30 05:00:00+00:00,public,45197.86154985905
4327,3747,89,2017-07-30 10:00:00+00:00,public,2492.6032247879903
4328,2239,84,2017-07-30 22:00:00+00:00,private,6762.67809572961
4329,2613,85,2017-07-30 23:00:00+00:00,private,1291.324585300884
4330,946,80,2017-07-31 04:00:00+00:00,private,46842.97688996227
4331,105,78,2017-07-31 05:00:00+00:00,public,21594.9601946479
4332,4567,91,2017-07-31 11:00:00+00:00,private,10159.902574377194
4333,3520,88,2017-07-31 23:00:00+00:00,public,57749.81749689746
4334,4633,91,2017-08-01 02:00:00+00:00,private,2974.7977507957016
4335,2038,84,2017-08-01 02:00:00+00:00,public,3720.8377770309285
4336,2877,86,2017-08-01 04:00:00+00:00,private,17608.602606801032
4337,3798,89,2017-08-01 18:00:00+00:00,public,61897.87547915142
4338,1545,82,2017-08-01 18:00:00+00:00,private,5843.460077174036
4339,170,78,2017-08-01 21:00:00+00:00,private,8513.24936486578
4340,2285,84,2017-08-02 01:00:00+00:00,private,19256.79975626556
4341,2081,84,2017-08-02 23:00:00+00:00,public,2272.654662438562
4342,4599,91,2017-08-03 10:00:00+00:00,private,3197.751449633659
4343,1461,82,2017-08-04 01:00:00+00:00,public,6835.108778692355
4344,295,78,2017-08-04 08:00:00+00:00,private,15172.916479834117
4345,3637,88,2017-08-04 13:00:00+00:00,private,6376.8688657551465
4346,2624,85,2017-08-04 15:00:00+00:00,private,22634.32668989549
4347,894,80,2017-08-04 19:00:00+00:00,private,459075.5501294682
4348,3443,88,2017-08-05 01:00:00+00:00,public,10729.32369106113
4349,2612,85,2017-08-05 03:00:00+00:00,private,5827.995767852993
4350,1608,82,2017-08-05 08:00:00+00:00,private,199744.85517083234
4351,298,78,2017-08-05 19:00:00+00:00,private,8595.477051295642
4352,1616,82,2017-08-06 04:00:00+00:00,private,39681.89600139386
4353,2870,86,2017-08-06 20:00:00+00:00,private,18095.634103962628
4354,4583,91,2017-08-06 22:00:00+00:00,private,3904.768297526545
4355,2473,85,2017-08-07 07:00:00+00:00,public,11868.68874252842
